"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","learning_rate","method","model_type","normalization","normalization_method","parameters.activation_functions","parameters.batch_sizes","parameters.dropouts","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.learning_rates","parameters.normalization_methods","hidden_dim3","hidden_layers","optimizer","output_activation_function","parameters.hidden_dim3s","parameters.hidden_layerss","parameters.optimizers","parameters.output_activation_functions","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_strategy","momentum","nesterov","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","actual_hidden_layers","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_scale_factor_fixed","hidden_layers_max","hidden_layers_min","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.randomize_hidden_dim_strategys","parameters.scaled_layerss","randomize_hidden_dim_strategy","scaled_layers","epoch","test_accuracy","test_loss","train_accuracy","train_loss","val_accuracy","val_loss","model_architecture","hidden_layer_1_neurons","hidden_layer_2_neurons","hidden_layer_3_neurons","hidden_layer_4_neurons","hidden_layer_5_neurons"
"glorious-sweep-29","finished","-","","","2024-07-25T14:43:16.000Z","654","leyxhlid","leaky_relu","8","0.3","100","64","64","0.01","","","","min-max","","","","","","","","","32","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.9673264714542704","0.0010675594676285982","0.9305361218494494","0.004825230367714539","0.9672702184105983","0.0010712386028899346","","","","","",""
"graceful-sweep-28","finished","-","","","2024-07-25T14:41:56.000Z","74","leyxhlid","relu","64","0.7","10","64","32","0.001","","","","std","","","","","","","","","16","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.7464740055920036","0.06427542984056345","0.6641614250080617","0.11278754845261574","0.7467391930968574","0.06414103631323087","","","","","",""
"warm-sweep-27","finished","-","","","2024-07-25T14:31:00.000Z","651","leyxhlid","softplus","100","0.7","100","256","64","0.01","","","","min-max","","","","","","","","","64","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7542779395329975","0.06037933100014925","0.7262371091960138","0.07494612038135529","0.7542760558374735","0.06038025673478842","","","","","",""
"rose-sweep-26","finished","-","","","2024-07-25T14:28:32.000Z","142","leyxhlid","elu","8","0.7","20","128","128","0.001","","","","none","","","","","","","","","32","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.6333865889613024","0.13440539315342903","0.7089130597801037","0.08473160676658154","0.6328320812820135","0.13481228053569794","","","","","",""
"ethereal-sweep-25","finished","-","","","2024-07-25T14:17:33.000Z","652","leyxhlid","softplus","100","0.3","100","128","128","0.1","","","","min-max","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","NaN","NaN","NaN","NaN","NaN","NaN","","","","","",""
"olive-sweep-24","finished","-","","","2024-07-25T14:14:07.000Z","204","leyxhlid","elu","1","0.5","30","256","128","0.1","","","","std","","","","","","","","","32","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","-3.4898636355008676","20.158875465393063","-3.364512379994415","19.04896831512451","-3.4892185119010657","20.153082847595215","","","","","",""
"frosty-sweep-23","finished","-","","","2024-07-25T14:12:48.000Z","74","leyxhlid","leaky_relu","64","0.5","10","128","32","0.1","","","","std","","","","","","","","","64","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","-0.34088612483155245","1.7979755997657776","-0.36402758961123727","1.860571265220642","-0.34126886587393224","1.799002170562744","","","","","",""
"rural-sweep-22","finished","-","","","2024-07-25T14:06:09.000Z","393","leyxhlid","leaky_relu","100","0.5","60","256","32","0.001","","","","none","","","","","","","","","32","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.8724942351573972","0.016257720068097115","0.7852498485971087","0.04611762752756477","0.8725694445409884","0.01623854646459222","","","","","",""
"pious-sweep-21","finished","-","","","2024-07-25T14:03:20.000Z","164","leyxhlid","elu","1","0.7","20","64","64","0.1","","","","std","","","","","","","","","16","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.47744311384844695","0.27306569926440716","0.3786623611900375","0.3860604614019394","0.47744308711482497","0.2730657272040844","","","","","",""
"astral-sweep-20","finished","-","","","2024-07-25T14:00:57.000Z","140","leyxhlid","relu","1","0.5","20","256","128","0.01","","","","std","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.7624173595188972","0.05644551105797291","0.699140366945895","0.09051651880145072","0.7626178067409852","0.056350305676460266","","","","","",""
"efficient-sweep-19","finished","-","","","2024-07-25T13:59:42.000Z","73","leyxhlid","relu","16","0.3","10","64","64","0.0001","","","","min-max","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.4472124492626526","0.3055740762501955","0.43396659823704353","0.32039381191134453","0.4470386533055162","0.3057662509381771","","","","","",""
"stellar-sweep-18","finished","-","","","2024-07-25T13:48:50.000Z","650","leyxhlid","softplus","64","0.5","100","256","128","0.001","","","","min-max","","","","","","","","","64","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7678648930640772","0.05388670787215233","0.7503132696724581","0.06234346330165863","0.7678781971876888","0.05388053134083748","","","","","",""
"frosty-sweep-17","finished","-","","","2024-07-25T13:45:22.000Z","203","leyxhlid","elu","64","0.7","30","64","32","0.001","","","","std","","","","","","","","","64","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.7640235538290355","0.055684883147478104","0.7468105126039644","0.06410491652786732","0.7635834165878777","0.05589280091226101","","","","","",""
"atomic-sweep-16","finished","-","","","2024-07-25T13:42:00.000Z","200","leyxhlid","leaky_relu","16","0.3","30","64","128","0.01","","","","std","","","","","","","","","32","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.8845907296932769","0.013319299672730269","0.7655812999616417","0.05495212692767382","0.8852634794089276","0.013164469157345591","","","","","",""
"glad-sweep-15","finished","-","","","2024-07-25T13:40:40.000Z","75","leyxhlid","softplus","64","0.5","10","64","128","0.01","","","","std","","","","","","","","","64","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.4954790659642163","0.2545413728803396","0.344841968676175","0.4292320460081101","0.4954784678753859","0.254541976377368","","","","","",""
"effortless-sweep-14","finished","-","","","2024-07-25T13:37:14.000Z","203","leyxhlid","relu","64","0.7","30","256","64","0.01","","","","min-max","","","","","","","","","64","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.7473574854686506","0.06382824014872313","0.6968371931037416","0.09190768748521803","0.7475045444642536","0.06375395506620407","","","","","",""
"blooming-sweep-13","finished","-","","","2024-07-25T13:35:55.000Z","74","leyxhlid","softplus","16","0.3","10","256","64","0.0001","","","","std","","","","","","","","","64","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","-0.08001614991228267","1.16643488407135","-0.15113724733171696","1.3251169621944427","-0.08001536347358229","1.166433185338974","","","","","",""
"super-sweep-12","finished","-","","","2024-07-25T13:25:02.000Z","648","leyxhlid","elu","1","0.3","100","64","64","0.1","","","","none","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7548744366469673","0.06008654180914163","0.32981370633479434","0.4491496682167053","0.7548637625509268","0.0600917749106884","","","","","",""
"sparkling-sweep-11","finished","-","","","2024-07-25T13:14:09.000Z","649","leyxhlid","relu","64","0.7","100","64","128","0.1","","","","none","","","","","","","","","32","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7623698304232973","0.05646809749305248","0.761454310739138","0.05690404586493969","0.7623698265040871","0.05646809935569763","","","","","",""
"astral-sweep-10","finished","-","","","2024-07-25T13:11:47.000Z","138","leyxhlid","softplus","8","0.5","20","64","32","0.01","","","","none","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.67180959052161","0.10770894487359328","0.6224607443970347","0.1425358895212412","0.6718067082108958","0.10771083677536808","","","","","",""
"restful-sweep-9","finished","-","","","2024-07-25T13:08:21.000Z","202","leyxhlid","elu","64","0.7","30","256","128","0.0001","","","","min-max","","","","","","","","","16","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.4183541236023127","0.33831192553043365","0.3978722459879038","0.3625578321516514","0.4184002107309972","0.3382583148777485","","","","","",""
"unique-sweep-8","finished","-","","","2024-07-25T12:57:28.000Z","650","leyxhlid","leaky_relu","100","0.5","100","256","128","0.0001","","","","none","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.45812782379080974","0.29362545534968376","0.4326507328777621","0.3218851909041405","0.4582784830257023","0.29346220195293427","","","","","",""
"absurd-sweep-7","finished","-","","","2024-07-25T12:55:05.000Z","139","leyxhlid","relu","100","0.3","20","256","128","0.001","","","","min-max","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.9067554215009432","0.008694551419466734","0.8255697082773978","0.03042592667043209","0.907175341741826","0.008616417180746794","","","","","",""
"autumn-sweep-6","finished","-","","","2024-07-25T12:52:42.000Z","138","leyxhlid","elu","1","0.3","20","64","64","0.01","","","","min-max","","","","","","","","","64","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.9737379738474444","0.000689694017637521","0.906179673028992","0.008802253752946854","0.9737711940486092","0.0006879502616357058","","","","","",""
"valiant-sweep-5","finished","-","","","2024-07-25T12:46:06.000Z","395","leyxhlid","leaky_relu","64","0.3","60","128","128","0.1","","","","min-max","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.7170371219616555","0.08006799034774303","0.68201137846166","0.10111676342785358","0.7172525256709882","0.0799461342394352","","","","","",""
"feasible-sweep-4","finished","-","","","2024-07-25T12:43:44.000Z","137","leyxhlid","elu","16","0.3","20","256","128","0.001","","","","none","","","","","","","","","64","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.9111728850261064","0.00789025635458529","0.8933656625365528","0.01137088192626834","0.9107297550717026","0.007969176629558206","","","","","",""
"toasty-sweep-3","finished","-","","","2024-07-25T12:41:22.000Z","137","leyxhlid","relu","8","0.3","20","256","128","0.001","","","","std","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.5916766492460486","0.1667279587709345","0.5723697019285034","0.182867671828717","0.5916102258718836","0.1667822076124139","","","","","",""
"robust-sweep-2","finished","-","","","2024-07-25T12:40:03.000Z","74","leyxhlid","softplus","8","0.5","10","256","128","0.01","","","","none","","","","","","","","","16","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.7181968383522623","0.07941302191466093","0.5193126989446131","0.23106028139591217","0.7181859977637526","0.0794191318564117","","","","","",""
"effortless-sweep-1","finished","-","","","2024-07-25T12:33:23.000Z","394","leyxhlid","softplus","100","0.5","60","64","128","0.1","","","","std","","","","","","","","","32","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.6174613340955009","0.14633583091199398","0.5881389489242184","0.1696295253932476","0.617462556563023","0.14633489563129842","","","","","",""
"jumping-sweep-63","crashed","-","","","2024-07-25T10:00:34.000Z","1101","5sz5a8c4","leaky_relu","1","0.5","100","256","32","0.1","","","","std","","","","","","","","","64","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.9565179604121684","0.0018906877667177469","0.86503544231252","0.018215431831777096","0.9568536527903804","0.0018616072775330397","","","","","",""
"valiant-sweep-62","finished","-","","","2024-07-25T09:57:09.000Z","202","5sz5a8c4","leaky_relu","8","0.3","30","64","64","0.1","","","","none","","","","","","","","","32","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.8056405479433758","0.03777559660375118","0.7877354948559854","0.04505622014403343","0.8058475613110859","0.03769516944885254","","","","","",""
"tough-sweep-61","finished","-","","","2024-07-25T09:50:31.000Z","396","5sz5a8c4","elu","64","0.7","60","64","64","0.01","","","","min-max","","","","","","","","","16","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.8648183844539375","0.018274069181643423","0.8977165171661965","0.010461910860612988","0.8647261089498615","0.01829902559984475","","","","","",""
"golden-sweep-60","finished","-","","","2024-07-25T09:43:46.000Z","399","5sz5a8c4","relu","100","0.5","60","128","32","0.1","","","","std","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.7622229054636493","0.05653794668614864","0.7619776725468135","0.05665462836623192","0.7622229015468609","0.05653794854879379","","","","","",""
"giddy-sweep-59","finished","-","","","2024-07-25T09:37:12.000Z","393","5sz5a8c4","softplus","1","0.7","60","64","32","0.1","","","","none","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","NaN","NaN","NaN","NaN","NaN","NaN","","","","","",""
"silver-sweep-58","finished","-","","","2024-07-25T09:26:21.000Z","646","5sz5a8c4","relu","64","0.3","100","256","64","0.0001","","","","min-max","","","","","","","","","32","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.8528776930710734","0.021644973196089268","0.8109829405543956","0.035727448761463165","0.8533621654079915","0.021502654533833265","","","","","",""
"icy-sweep-57","finished","-","","","2024-07-25T09:19:43.000Z","393","5sz5a8c4","softplus","100","0.3","60","256","64","0.0001","","","","none","","","","","","","","","16","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.7470746445750652","0.06397123541682959","0.6676552569516719","0.1104530282318592","0.7471470581043989","0.06393461022526026","","","","","",""
"dutiful-sweep-56","finished","-","","","2024-07-25T09:16:15.000Z","203","5sz5a8c4","leaky_relu","64","0.5","30","256","64","0.0001","","","","none","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.6120097365863236","0.15053644450381398","0.5895888677728558","0.16843729745596647","0.6122276995304863","0.1503673570114188","","","","","",""
"dauntless-sweep-55","finished","-","","","2024-07-25T09:12:53.000Z","201","5sz5a8c4","relu","64","0.7","30","256","64","0.001","","","","none","","","","","","","","","32","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.8917739322692664","0.011712881736457348","0.8060187648684705","0.037628719583153725","0.8920492598094041","0.011653362307697536","","","","","",""
"icy-sweep-54","finished","-","","","2024-07-25T09:11:38.000Z","73","5sz5a8c4","leaky_relu","8","0.3","10","256","64","0.0001","","","","min-max","","","","","","","","","16","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5472911503312796","0.2049453025683761","0.5435150856577495","0.2083784770220518","0.5473341452255043","0.2049063760787249","","","","","",""
"stilted-sweep-53","finished","-","","","2024-07-25T09:00:47.000Z","645","5sz5a8c4","leaky_relu","64","0.5","100","128","128","0.001","","","","min-max","","","","","","","","","64","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.9382273380200494","0.003815861768089235","0.9042072095810798","0.009176258696243169","0.9381956871240203","0.003819773090071976","","","","","",""
"denim-sweep-52","finished","-","","","2024-07-25T08:59:28.000Z","74","5sz5a8c4","leaky_relu","1","0.5","10","64","128","0.1","","","","none","","","","","","","","","16","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.1615271112756642","0.7030367851257324","0.1466813914987679","0.7281526476144791","0.16152721790639013","0.7030366063117981","","","","","",""
"laced-sweep-51","finished","-","","","2024-07-25T08:57:06.000Z","136","5sz5a8c4","softplus","1","0.7","20","64","32","0.0001","","","","min-max","","","","","","","","","64","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","-0.417767407963753","2.010064423084259","-0.5611967946340959","2.437335431575775","-0.4177626783207353","2.010051012039185","","","","","",""
"daily-sweep-50","finished","-","","","2024-07-25T08:53:41.000Z","202","5sz5a8c4","softplus","16","0.7","30","128","64","0.1","","","","min-max","","","","","","","","","32","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.1991323750256312","0.6413889527320862","0.12697800195963815","0.7621674090623856","0.1991323750256312","0.6413889527320862","","","","","",""
"vital-sweep-49","finished","-","","","2024-07-25T08:42:47.000Z","649","5sz5a8c4","relu","16","0.7","100","128","64","0.001","","","","std","","","","","","","","","16","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.8492079548117091","0.02273824089206755","0.7559379580128995","0.0595662803389132","0.849224629942998","0.022733212215825915","","","","","",""
"sleek-sweep-48","finished","-","","","2024-07-25T08:40:24.000Z","139","5sz5a8c4","softplus","1","0.7","20","128","64","0.1","","","","min-max","","","","","","","","","32","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","-4.547331197541947","30.772883415222168","-4.909796966705634","34.925700187683105","-4.547331713289558","30.772889137268063","","","","","",""
"lemon-sweep-47","finished","-","","","2024-07-25T08:39:05.000Z","74","5sz5a8c4","softplus","64","0.7","10","128","128","0.0001","","","","min-max","","","","","","","","","64","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.285517059247525","0.5104858726263046","0.0687467792745895","0.8672325611114502","0.2855780548342025","0.5103987157344818","","","","","",""
"ethereal-sweep-46","finished","-","","","2024-07-25T08:37:45.000Z","74","5sz5a8c4","relu","64","0.5","10","256","32","0.001","","","","std","","","","","","","","","64","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.3893324609402904","0.3729148432612419","0.3903811801946382","0.3716351054608822","0.3893557189961441","0.37288643792271614","","","","","",""
"hearty-sweep-45","finished","-","","","2024-07-25T08:31:10.000Z","393","5sz5a8c4","relu","100","0.3","60","64","64","0.001","","","","none","","","","","","","","","16","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.8968566952770904","0.010638541309162974","0.7762837523971873","0.05004895944148302","0.8973037176624181","0.01054652640596032","","","","","",""
"firm-sweep-44","finished","-","","","2024-07-25T08:29:50.000Z","75","5sz5a8c4","elu","64","0.5","10","128","128","0.001","","","","min-max","","","","","","","","","16","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.8963086544553669","0.010751895140856504","0.8130301380436008","0.034957729279994965","0.8960349766788174","0.010808726074174048","","","","","",""
"polished-sweep-43","finished","-","","","2024-07-25T08:26:25.000Z","200","5sz5a8c4","elu","8","0.3","30","256","32","0.01","","","","min-max","","","","","","","","","16","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.9623745691490172","0.0014156730467220768","0.908486503108274","0.008374720113351941","0.9622933212026984","0.0014217936259228736","","","","","",""
"colorful-sweep-42","finished","-","","","2024-07-25T08:22:58.000Z","203","5sz5a8c4","softplus","16","0.5","30","64","32","0.01","","","","none","","","","","","","","","64","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.7552763195466323","0.05988967977464199","0.7489437867919216","0.0630292221903801","0.75528144575528","0.05988717079162598","","","","","",""
"golden-sweep-41","finished","-","","","2024-07-25T08:20:36.000Z","138","5sz5a8c4","elu","16","0.3","20","128","32","0.001","","","","min-max","","","","","","","","","64","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.6306856560375063","0.13639308465644717","0.5918498313155138","0.16658656019717455","0.6310782804101305","0.13610323518514633","","","","","",""
"different-sweep-40","finished","-","","","2024-07-25T08:19:16.000Z","74","5sz5a8c4","relu","1","0.7","10","128","128","0.1","","","","std","","","","","","","","","32","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.3484294699745186","0.4245441555976868","0.37118078324614434","0.3954136073589325","0.34865912128831167","0.4242449402809143","","","","","",""
"true-sweep-39","finished","-","","","2024-07-25T08:16:53.000Z","139","5sz5a8c4","leaky_relu","100","0.7","20","64","128","0.0001","","","","std","","","","","","","","","64","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.6118766530022888","0.15063973248470575","0.6046689675834069","0.15628662519156933","0.6120246543107366","0.15052486886270344","","","","","",""
"glamorous-sweep-38","finished","-","","","2024-07-25T08:14:25.000Z","144","5sz5a8c4","elu","64","0.7","20","256","64","0.01","","","","none","","","","","","","","","16","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.7160316676456386","0.08063801378011703","0.8121166137951681","0.03530016681179404","0.7154968699713758","0.08094203099608421","","","","","",""
"earthy-sweep-37","finished","-","","","2024-07-25T08:07:46.000Z","393","5sz5a8c4","softplus","64","0.3","60","128","32","0.0001","","","","min-max","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.6400320906060732","0.12957689579343423","0.5968828320339947","0.1625034511089325","0.6399776607744618","0.1296160847414285","","","","","",""
